id_chamado,customer_id,frequencia_chamados_6_meses,tipo_erro_reportado,cartucho_registrado,call_date,region,state,cartridge_type,nps,returned,classificacao_risco
CH1717,C0051,3,vazamento de tinta,False,2024-12-16,Nordeste,CE,falsificado,2,True,Alta Probabilidade de Falsificação
CH1718,C0051,4,falha de reconhecimento,False,2024-09-08,Nordeste,MA,falsificado,1,True,Alta Probabilidade de Falsificação
CH1719,C0098,1,falha de reconhecimento,True,2024-11-02,Nordeste,CE,generico,5,False,Baixa Probabilidade
CH1720,C0105,1,falha de reconhecimento,True,2025-04-08,Norte,AC,original,9,False,Baixa Probabilidade
CH1721,C0098,1,falha de reconhecimento,True,2024-12-28,Sudeste,RJ,original,8,True,Baixa Probabilidade
CH1722,C0167,4,danificou a impressora,False,2024-07-27,Nordeste,CE,falsificado,1,True,Alta Probabilidade de Falsificação
CH1723,C0199,3,danificou a impressora,False,2024-12-30,Sudeste,MG,falsificado,2,True,Alta Probabilidade de Falsificação
CH1724,C0048,2,outro,True,2025-05-20,Centro-Oeste,MS,original,7,False,Baixa Probabilidade
CH1725,C0196,2,baixa qualidade de impressão,True,2025-02-12,Nordeste,PE,generico,3,True,Baixa Probabilidade
CH1726,C0049,3,vazamento de tinta,False,2024-07-08,Norte,PA,falsificado,2,True,Alta Probabilidade de Falsificação
CH1727,C0181,5,falha de reconhecimento,False,2025-05-10,Sul,RS,falsificado,0,True,Alta Probabilidade de Falsificação
CH1728,C0077,1,baixa qualidade de impressão,True,2024-08-20,Sudeste,SP,original,9,False,Baixa Probabilidade
CH1729,C0007,3,vazamento de tinta,False,2024-09-23,Norte,TO,falsificado,1,True,Alta Probabilidade de Falsificação
CH1730,C0042,5,falha de reconhecimento,False,2025-02-08,Sul,PR,falsificado,1,True,Alta Probabilidade de Falsificação
CH1731,C0179,1,falha de reconhecimento,True,2025-01-22,Nordeste,BA,original,10,False,Baixa Probabilidade
CH1732,C0069,4,vazamento de tinta,False,2025-04-14,Centro-Oeste,MS,falsificado,0,True,Alta Probabilidade de Falsificação
CH1733,C0147,1,baixa qualidade de impressão,True,2025-02-28,Norte,PA,original,10,False,Baixa Probabilidade
CH1734,C0010,1,outro,True,2024-12-16,Norte,AC,original,10,False,Baixa Probabilidade
CH1735,C0025,2,baixa qualidade de impressão,True,2024-10-22,Nordeste,BA,original,6,False,Baixa Probabilidade
CH1736,C0131,1,baixa qualidade de impressão,True,2024-12-26,Norte,AC,original,10,False,Baixa Probabilidade
CH1737,C0109,2,outro,True,2024-11-27,Nordeste,CE,generico,5,False,Baixa Probabilidade
CH1738,C0081,1,outro,True,2025-05-30,Norte,AM,original,7,False,Baixa Probabilidade
CH1739,C0027,5,danificou a impressora,False,2024-10-13,Sudeste,MG,falsificado,2,True,Alta Probabilidade de Falsificação
CH1740,C0199,2,baixa qualidade de impressão,True,2024-11-12,Norte,AC,original,6,False,Baixa Probabilidade
CH1741,C0029,5,vazamento de tinta,False,2024-11-17,Sudeste,SP,falsificado,0,True,Alta Probabilidade de Falsificação
CH1742,C0012,4,danificou a impressora,False,2024-07-16,Nordeste,BA,falsificado,2,True,Alta Probabilidade de Falsificação
CH1743,C0032,1,baixa qualidade de impressão,True,2025-04-01,Sudeste,SP,original,8,False,Baixa Probabilidade
CH1744,C0148,3,danificou a impressora,False,2025-03-12,Sul,PR,falsificado,1,True,Alta Probabilidade de Falsificação
CH1745,C0190,4,vazamento de tinta,False,2025-05-29,Nordeste,MA,falsificado,1,True,Alta Probabilidade de Falsificação
CH1746,C0167,2,outro,True,2024-11-27,Sul,SC,original,7,False,Baixa Probabilidade
CH1747,C0200,1,falha de reconhecimento,True,2024-11-24,Nordeste,MA,original,9,False,Baixa Probabilidade
CH1748,C0194,2,baixa qualidade de impressão,True,2025-03-20,Norte,TO,original,10,True,Baixa Probabilidade
CH1749,C0001,1,baixa qualidade de impressão,True,2024-06-22,Norte,AC,original,7,True,Baixa Probabilidade
CH1750,C0146,1,falha de reconhecimento,True,2024-10-07,Nordeste,CE,generico,6,False,Baixa Probabilidade
CH1751,C0119,4,danificou a impressora,False,2025-05-03,Sul,SC,falsificado,1,True,Alta Probabilidade de Falsificação
CH1752,C0015,4,vazamento de tinta,False,2024-07-09,Nordeste,PE,falsificado,3,True,Alta Probabilidade de Falsificação
CH1753,C0074,3,vazamento de tinta,False,2024-07-29,Nordeste,BA,falsificado,3,True,Alta Probabilidade de Falsificação
CH1754,C0004,3,vazamento de tinta,False,2024-11-09,Sul,SC,falsificado,2,True,Alta Probabilidade de Falsificação
CH1755,C0021,2,outro,True,2025-04-21,Sudeste,MG,original,9,False,Baixa Probabilidade
CH1756,C0108,1,outro,True,2024-10-18,Norte,AC,generico,5,False,Baixa Probabilidade
CH1757,C0099,2,baixa qualidade de impressão,True,2025-05-25,Sudeste,RJ,original,9,False,Baixa Probabilidade
CH1758,C0111,5,vazamento de tinta,False,2025-03-24,Centro-Oeste,GO,falsificado,1,True,Alta Probabilidade de Falsificação
CH1759,C0103,1,baixa qualidade de impressão,True,2025-05-07,Nordeste,BA,original,10,False,Baixa Probabilidade
CH1760,C0118,1,baixa qualidade de impressão,True,2024-06-19,Centro-Oeste,DF,original,7,False,Baixa Probabilidade
CH1761,C0116,2,baixa qualidade de impressão,True,2025-05-27,Nordeste,CE,original,10,False,Baixa Probabilidade
CH1762,C0185,3,danificou a impressora,False,2024-07-25,Centro-Oeste,MS,falsificado,2,True,Alta Probabilidade de Falsificação
CH1763,C0125,4,danificou a impressora,False,2025-03-19,Norte,AC,falsificado,1,True,Alta Probabilidade de Falsificação
CH1764,C0079,1,baixa qualidade de impressão,True,2024-09-15,Centro-Oeste,MS,original,6,False,Baixa Probabilidade
CH1765,C0166,3,vazamento de tinta,False,2024-12-28,Sul,PR,falsificado,2,True,Alta Probabilidade de Falsificação
CH1766,C0123,2,baixa qualidade de impressão,True,2024-12-29,Sul,SC,original,8,False,Baixa Probabilidade
CH1767,C0059,2,outro,True,2025-02-08,Sul,RS,generico,7,True,Baixa Probabilidade
CH1768,C0007,3,vazamento de tinta,False,2025-04-24,Centro-Oeste,MT,falsificado,0,True,Alta Probabilidade de Falsificação
CH1769,C0143,2,baixa qualidade de impressão,True,2025-05-08,Sul,PR,original,10,False,Baixa Probabilidade
CH1770,C0004,2,baixa qualidade de impressão,True,2025-05-26,Sudeste,MG,generico,3,False,Baixa Probabilidade
CH1771,C0039,2,baixa qualidade de impressão,True,2025-01-08,Sudeste,MG,original,7,False,Baixa Probabilidade
CH1772,C0156,1,falha de reconhecimento,True,2025-04-08,Norte,AM,original,8,True,Baixa Probabilidade
CH1773,C0009,2,falha de reconhecimento,True,2024-07-25,Centro-Oeste,GO,generico,4,False,Baixa Probabilidade
CH1774,C0177,1,baixa qualidade de impressão,True,2025-04-05,Norte,PA,original,10,False,Baixa Probabilidade
CH1775,C0005,5,vazamento de tinta,False,2025-04-30,Sudeste,ES,falsificado,3,True,Alta Probabilidade de Falsificação
CH1776,C0095,2,baixa qualidade de impressão,True,2024-06-23,Sul,SC,original,8,False,Baixa Probabilidade
CH1777,C0174,2,baixa qualidade de impressão,True,2024-10-11,Centro-Oeste,DF,original,10,False,Baixa Probabilidade
CH1778,C0020,2,baixa qualidade de impressão,True,2024-09-04,Sul,SC,original,6,True,Baixa Probabilidade
CH1779,C0080,1,baixa qualidade de impressão,True,2025-01-01,Norte,AC,original,6,False,Baixa Probabilidade
CH1780,C0159,1,falha de reconhecimento,True,2024-08-15,Sul,RS,original,8,False,Baixa Probabilidade
CH1781,C0171,2,falha de reconhecimento,True,2024-08-18,Sudeste,RJ,original,7,False,Baixa Probabilidade
CH1782,C0066,1,falha de reconhecimento,True,2025-06-10,Centro-Oeste,MS,original,7,False,Baixa Probabilidade
CH1783,C0125,3,danificou a impressora,False,2024-11-24,Sudeste,RJ,falsificado,1,True,Alta Probabilidade de Falsificação
CH1784,C0150,1,outro,True,2025-02-20,Nordeste,BA,original,6,False,Baixa Probabilidade
CH1785,C0105,4,danificou a impressora,False,2024-08-19,Nordeste,MA,falsificado,3,True,Alta Probabilidade de Falsificação
CH1786,C0154,2,baixa qualidade de impressão,True,2024-10-16,Sudeste,SP,original,9,False,Baixa Probabilidade
CH1787,C0182,1,falha de reconhecimento,True,2025-04-02,Sudeste,SP,original,7,False,Baixa Probabilidade
CH1788,C0103,2,falha de reconhecimento,True,2025-01-06,Nordeste,PE,original,8,False,Baixa Probabilidade
CH1789,C0101,2,outro,True,2024-09-01,Centro-Oeste,DF,original,9,False,Baixa Probabilidade
CH1790,C0028,2,baixa qualidade de impressão,True,2024-08-06,Nordeste,MA,original,9,False,Baixa Probabilidade
CH1791,C0083,2,baixa qualidade de impressão,True,2025-01-03,Centro-Oeste,DF,original,10,False,Baixa Probabilidade
CH1792,C0068,1,baixa qualidade de impressão,True,2024-08-20,Centro-Oeste,DF,original,7,False,Baixa Probabilidade
CH1793,C0103,3,vazamento de tinta,False,2024-10-16,Sul,PR,falsificado,0,True,Alta Probabilidade de Falsificação
CH1794,C0073,1,baixa qualidade de impressão,True,2025-06-14,Sul,PR,original,8,False,Baixa Probabilidade
CH1795,C0041,1,outro,True,2024-07-14,Norte,TO,original,10,False,Baixa Probabilidade
CH1796,C0106,1,baixa qualidade de impressão,True,2025-01-21,Norte,AC,generico,3,False,Baixa Probabilidade
CH1797,C0009,3,danificou a impressora,False,2025-02-16,Sul,SC,falsificado,1,True,Alta Probabilidade de Falsificação
CH1798,C0170,3,vazamento de tinta,False,2024-10-28,Nordeste,MA,falsificado,1,True,Alta Probabilidade de Falsificação
CH1799,C0075,1,outro,True,2025-05-27,Sul,PR,original,10,False,Baixa Probabilidade
CH1800,C0058,3,vazamento de tinta,False,2025-03-16,Sul,RS,falsificado,3,True,Alta Probabilidade de Falsificação
CH1801,C0052,2,falha de reconhecimento,True,2025-05-15,Nordeste,PE,original,10,False,Baixa Probabilidade
CH1802,C0033,4,vazamento de tinta,False,2024-10-06,Norte,AM,falsificado,0,True,Alta Probabilidade de Falsificação
CH1803,C0030,4,falha de reconhecimento,False,2025-01-26,Sudeste,MG,falsificado,1,True,Alta Probabilidade de Falsificação
CH1804,C0044,5,vazamento de tinta,False,2025-04-13,Nordeste,MA,falsificado,0,True,Alta Probabilidade de Falsificação
CH1805,C0031,2,baixa qualidade de impressão,True,2024-10-03,Norte,PA,original,10,False,Baixa Probabilidade
CH1806,C0056,3,danificou a impressora,False,2025-04-22,Nordeste,PE,falsificado,1,True,Alta Probabilidade de Falsificação
CH1807,C0067,2,falha de reconhecimento,True,2024-11-24,Nordeste,PE,generico,5,False,Baixa Probabilidade
CH1808,C0194,4,vazamento de tinta,False,2025-05-01,Sudeste,ES,falsificado,0,True,Alta Probabilidade de Falsificação
CH1809,C0044,1,baixa qualidade de impressão,True,2024-07-22,Sul,RS,original,10,False,Baixa Probabilidade
CH1810,C0115,1,falha de reconhecimento,True,2024-12-08,Sul,PR,original,8,True,Baixa Probabilidade
CH1811,C0083,2,falha de reconhecimento,True,2025-05-31,Sudeste,SP,original,6,False,Baixa Probabilidade
CH1812,C0023,2,baixa qualidade de impressão,True,2025-02-03,Nordeste,PE,original,9,True,Baixa Probabilidade
CH1813,C0022,2,falha de reconhecimento,True,2024-09-07,Centro-Oeste,MT,original,8,False,Baixa Probabilidade
CH1814,C0144,1,baixa qualidade de impressão,True,2025-03-02,Sul,SC,original,7,False,Baixa Probabilidade
CH1815,C0146,2,falha de reconhecimento,True,2025-01-27,Sul,PR,original,10,False,Baixa Probabilidade
CH1816,C0099,1,baixa qualidade de impressão,True,2024-12-15,Centro-Oeste,GO,original,7,False,Baixa Probabilidade
CH1817,C0009,4,falha de reconhecimento,False,2024-08-29,Sudeste,RJ,falsificado,1,True,Alta Probabilidade de Falsificação
CH1818,C0131,5,danificou a impressora,False,2024-07-28,Sudeste,MG,falsificado,3,True,Alta Probabilidade de Falsificação
CH1819,C0103,3,falha de reconhecimento,False,2025-02-07,Sudeste,SP,falsificado,0,True,Alta Probabilidade de Falsificação
CH1820,C0091,3,falha de reconhecimento,False,2024-12-25,Sudeste,SP,falsificado,0,True,Alta Probabilidade de Falsificação
CH1821,C0176,4,danificou a impressora,False,2025-01-24,Norte,AM,falsificado,2,True,Alta Probabilidade de Falsificação
CH1822,C0060,3,vazamento de tinta,False,2025-04-13,Nordeste,MA,falsificado,1,True,Alta Probabilidade de Falsificação
CH1823,C0002,4,danificou a impressora,False,2024-12-03,Sul,RS,falsificado,2,True,Alta Probabilidade de Falsificação
CH1824,C0078,2,baixa qualidade de impressão,True,2024-07-30,Centro-Oeste,GO,original,7,False,Baixa Probabilidade
CH1825,C0149,1,baixa qualidade de impressão,True,2024-12-30,Nordeste,CE,original,9,True,Baixa Probabilidade
CH1826,C0131,2,baixa qualidade de impressão,True,2025-03-09,Sudeste,SP,original,10,False,Baixa Probabilidade
CH1827,C0091,5,danificou a impressora,False,2024-11-08,Sul,PR,falsificado,1,True,Alta Probabilidade de Falsificação
CH1828,C0188,5,vazamento de tinta,False,2025-06-14,Sudeste,MG,falsificado,3,True,Alta Probabilidade de Falsificação
CH1829,C0103,2,baixa qualidade de impressão,True,2025-01-19,Centro-Oeste,MT,original,10,False,Baixa Probabilidade
CH1830,C0025,2,baixa qualidade de impressão,True,2025-06-03,Sudeste,SP,original,8,False,Baixa Probabilidade
CH1831,C0147,1,baixa qualidade de impressão,True,2024-12-23,Centro-Oeste,GO,original,10,False,Baixa Probabilidade
CH1832,C0182,1,outro,True,2024-07-19,Sul,SC,original,6,False,Baixa Probabilidade
CH1833,C0109,3,vazamento de tinta,False,2024-08-17,Sudeste,ES,falsificado,3,True,Alta Probabilidade de Falsificação
CH1834,C0172,4,vazamento de tinta,False,2025-06-01,Sudeste,MG,falsificado,1,True,Alta Probabilidade de Falsificação
CH1835,C0036,3,vazamento de tinta,False,2024-08-15,Sudeste,RJ,falsificado,0,True,Alta Probabilidade de Falsificação
CH1836,C0146,2,baixa qualidade de impressão,True,2025-01-16,Sul,RS,original,8,False,Baixa Probabilidade
CH1837,C0014,1,outro,True,2025-03-15,Sul,SC,generico,3,False,Baixa Probabilidade
CH1838,C0020,1,baixa qualidade de impressão,True,2024-12-09,Sul,RS,original,6,False,Baixa Probabilidade
CH1839,C0182,1,outro,True,2024-11-26,Norte,PA,original,7,False,Baixa Probabilidade
CH1840,C0088,1,falha de reconhecimento,True,2025-05-31,Sudeste,RJ,original,6,True,Baixa Probabilidade
CH1841,C0168,5,vazamento de tinta,False,2024-09-01,Sul,RS,falsificado,1,True,Alta Probabilidade de Falsificação
CH1842,C0041,1,falha de reconhecimento,True,2025-03-05,Sudeste,ES,original,9,False,Baixa Probabilidade
CH1843,C0055,2,outro,True,2024-11-29,Sul,SC,original,10,False,Baixa Probabilidade
CH1844,C0046,1,baixa qualidade de impressão,True,2025-05-23,Norte,AC,generico,4,False,Baixa Probabilidade
CH1845,C0109,1,baixa qualidade de impressão,True,2025-01-30,Centro-Oeste,MT,generico,4,False,Baixa Probabilidade
CH1846,C0064,4,danificou a impressora,False,2024-06-26,Nordeste,MA,falsificado,2,True,Alta Probabilidade de Falsificação
CH1847,C0191,1,falha de reconhecimento,True,2025-01-02,Sudeste,SP,original,8,False,Baixa Probabilidade
CH1848,C0029,2,baixa qualidade de impressão,True,2024-09-10,Sul,SC,original,9,False,Baixa Probabilidade
CH1849,C0059,1,baixa qualidade de impressão,True,2025-04-27,Sul,PR,generico,7,False,Baixa Probabilidade
CH1850,C0142,1,outro,True,2025-03-30,Centro-Oeste,MS,original,9,False,Baixa Probabilidade
CH1851,C0184,5,vazamento de tinta,False,2025-04-29,Sudeste,MG,falsificado,1,True,Alta Probabilidade de Falsificação
CH1852,C0086,2,baixa qualidade de impressão,True,2025-06-07,Norte,PA,original,10,False,Baixa Probabilidade
CH1853,C0121,1,falha de reconhecimento,True,2025-03-13,Nordeste,CE,original,8,False,Baixa Probabilidade
CH1854,C0006,1,outro,True,2025-02-01,Centro-Oeste,GO,original,7,False,Baixa Probabilidade
CH1855,C0156,2,outro,True,2024-07-07,Sudeste,RJ,original,8,True,Baixa Probabilidade
CH1856,C0120,2,outro,True,2024-06-18,Norte,AM,original,6,False,Baixa Probabilidade
CH1857,C0156,1,baixa qualidade de impressão,True,2024-09-05,Centro-Oeste,MT,generico,4,True,Baixa Probabilidade
CH1858,C0123,4,danificou a impressora,False,2024-08-11,Sudeste,SP,falsificado,3,True,Alta Probabilidade de Falsificação
CH1859,C0200,3,vazamento de tinta,False,2025-04-14,Nordeste,CE,falsificado,1,True,Alta Probabilidade de Falsificação
CH1860,C0175,3,danificou a impressora,False,2024-12-08,Sul,PR,falsificado,2,True,Alta Probabilidade de Falsificação
CH1861,C0103,4,vazamento de tinta,False,2024-06-17,Centro-Oeste,MT,falsificado,1,True,Alta Probabilidade de Falsificação
CH1862,C0112,2,outro,True,2024-06-21,Sudeste,ES,original,7,False,Baixa Probabilidade
CH1863,C0067,1,outro,True,2025-02-21,Nordeste,MA,original,7,False,Baixa Probabilidade
CH1864,C0041,4,vazamento de tinta,False,2025-05-08,Nordeste,CE,falsificado,1,True,Alta Probabilidade de Falsificação
CH1865,C0119,5,vazamento de tinta,False,2024-10-04,Sul,PR,falsificado,2,True,Alta Probabilidade de Falsificação
CH1866,C0028,1,outro,True,2025-03-03,Sudeste,SP,generico,5,False,Baixa Probabilidade
CH1867,C0176,2,outro,True,2024-10-01,Sul,RS,original,9,False,Baixa Probabilidade
CH1868,C0093,2,outro,True,2025-03-04,Norte,TO,original,9,False,Baixa Probabilidade
CH1869,C0147,1,falha de reconhecimento,True,2025-03-10,Nordeste,PE,original,10,False,Baixa Probabilidade
CH1870,C0137,5,falha de reconhecimento,False,2024-09-08,Sul,SC,falsificado,2,True,Alta Probabilidade de Falsificação
CH1871,C0067,1,falha de reconhecimento,True,2025-04-28,Sudeste,MG,original,8,False,Baixa Probabilidade
CH1872,C0046,2,falha de reconhecimento,True,2024-09-16,Norte,TO,original,7,False,Baixa Probabilidade
CH1873,C0161,2,falha de reconhecimento,True,2024-12-12,Centro-Oeste,GO,original,6,False,Baixa Probabilidade
CH1874,C0085,4,danificou a impressora,False,2024-10-20,Sul,RS,falsificado,0,True,Alta Probabilidade de Falsificação
CH1875,C0046,1,outro,True,2024-11-11,Nordeste,BA,original,9,False,Baixa Probabilidade
CH1876,C0011,2,falha de reconhecimento,True,2024-09-03,Norte,AM,original,6,False,Baixa Probabilidade
CH1877,C0012,3,danificou a impressora,False,2024-08-12,Norte,AC,falsificado,1,True,Alta Probabilidade de Falsificação
CH1878,C0080,1,outro,True,2025-02-08,Norte,TO,original,10,False,Baixa Probabilidade
CH1879,C0055,2,outro,True,2024-08-28,Centro-Oeste,MS,original,6,False,Baixa Probabilidade
CH1880,C0089,1,falha de reconhecimento,True,2024-11-05,Sudeste,MG,original,7,False,Baixa Probabilidade
CH1881,C0033,2,falha de reconhecimento,True,2025-05-16,Centro-Oeste,GO,original,8,False,Baixa Probabilidade
CH1882,C0122,1,baixa qualidade de impressão,True,2025-02-27,Sudeste,RJ,original,8,False,Baixa Probabilidade
CH1883,C0167,4,vazamento de tinta,False,2024-08-31,Sul,PR,falsificado,3,True,Alta Probabilidade de Falsificação
CH1884,C0081,2,falha de reconhecimento,True,2025-02-13,Nordeste,MA,generico,6,False,Baixa Probabilidade
CH1885,C0114,1,falha de reconhecimento,True,2024-08-20,Norte,PA,original,10,False,Baixa Probabilidade
CH1886,C0188,1,baixa qualidade de impressão,True,2024-11-04,Sul,PR,original,9,False,Baixa Probabilidade
CH1887,C0006,1,baixa qualidade de impressão,True,2025-03-12,Sul,RS,original,6,False,Baixa Probabilidade
CH1888,C0126,2,falha de reconhecimento,True,2025-02-03,Norte,PA,original,6,False,Baixa Probabilidade
CH1889,C0023,5,falha de reconhecimento,False,2024-09-13,Sul,PR,falsificado,1,True,Alta Probabilidade de Falsificação
CH1890,C0179,3,danificou a impressora,False,2024-09-02,Sudeste,SP,falsificado,2,True,Alta Probabilidade de Falsificação
CH1891,C0123,2,baixa qualidade de impressão,True,2024-11-16,Sudeste,RJ,original,6,False,Baixa Probabilidade
CH1892,C0162,2,falha de reconhecimento,True,2025-02-28,Sul,RS,generico,4,False,Baixa Probabilidade
CH1893,C0187,3,danificou a impressora,False,2024-06-23,Nordeste,CE,falsificado,2,True,Alta Probabilidade de Falsificação
CH1894,C0070,2,falha de reconhecimento,True,2025-05-07,Norte,AM,original,6,False,Baixa Probabilidade
CH1895,C0019,1,falha de reconhecimento,True,2024-12-21,Sudeste,MG,original,7,False,Baixa Probabilidade
CH1896,C0113,2,falha de reconhecimento,True,2025-05-23,Centro-Oeste,DF,original,6,False,Baixa Probabilidade
CH1897,C0055,5,danificou a impressora,False,2024-09-09,Nordeste,BA,falsificado,0,True,Alta Probabilidade de Falsificação
CH1898,C0011,5,falha de reconhecimento,False,2025-05-24,Sudeste,SP,falsificado,3,True,Alta Probabilidade de Falsificação
CH1899,C0083,1,baixa qualidade de impressão,True,2024-12-08,Centro-Oeste,DF,generico,4,False,Baixa Probabilidade
CH1900,C0141,1,outro,True,2025-05-31,Sul,RS,original,9,False,Baixa Probabilidade
CH1901,C0167,3,danificou a impressora,False,2025-03-31,Norte,PA,falsificado,3,True,Alta Probabilidade de Falsificação
CH1902,C0194,5,falha de reconhecimento,False,2025-03-05,Nordeste,BA,falsificado,0,True,Alta Probabilidade de Falsificação
CH1903,C0070,1,baixa qualidade de impressão,True,2025-04-16,Nordeste,BA,original,7,False,Baixa Probabilidade
CH1904,C0092,1,baixa qualidade de impressão,True,2024-07-18,Sul,PR,original,8,False,Baixa Probabilidade
CH1905,C0101,2,baixa qualidade de impressão,True,2024-08-11,Centro-Oeste,DF,original,8,False,Baixa Probabilidade
CH1906,C0145,3,vazamento de tinta,False,2025-06-10,Nordeste,MA,falsificado,1,True,Alta Probabilidade de Falsificação
CH1907,C0149,1,baixa qualidade de impressão,True,2025-01-18,Norte,AM,original,9,False,Baixa Probabilidade
CH1908,C0046,2,baixa qualidade de impressão,True,2025-03-29,Nordeste,PE,original,8,False,Baixa Probabilidade
CH1909,C0086,4,vazamento de tinta,False,2024-11-10,Sudeste,SP,falsificado,0,True,Alta Probabilidade de Falsificação
CH1910,C0077,2,baixa qualidade de impressão,True,2024-12-07,Sudeste,ES,original,8,False,Baixa Probabilidade
CH1911,C0012,3,falha de reconhecimento,False,2024-07-08,Sudeste,SP,falsificado,3,True,Alta Probabilidade de Falsificação
CH1912,C0084,3,danificou a impressora,False,2024-06-25,Sul,SC,falsificado,1,True,Alta Probabilidade de Falsificação
CH1913,C0043,5,danificou a impressora,False,2025-05-25,Nordeste,BA,falsificado,0,True,Alta Probabilidade de Falsificação
CH1914,C0105,3,vazamento de tinta,False,2024-06-23,Sudeste,ES,falsificado,3,True,Alta Probabilidade de Falsificação
CH1915,C0198,2,falha de reconhecimento,True,2024-12-28,Sudeste,ES,generico,4,False,Baixa Probabilidade
CH1916,C0039,2,baixa qualidade de impressão,True,2024-09-02,Nordeste,MA,original,7,False,Baixa Probabilidade
CH1917,C0055,4,vazamento de tinta,False,2024-11-30,Nordeste,CE,falsificado,1,True,Alta Probabilidade de Falsificação
CH1918,C0067,5,vazamento de tinta,False,2024-08-17,Sudeste,RJ,falsificado,3,True,Alta Probabilidade de Falsificação
CH1919,C0057,1,baixa qualidade de impressão,True,2025-05-04,Norte,PA,original,6,False,Baixa Probabilidade
CH1920,C0154,4,vazamento de tinta,False,2024-10-02,Sudeste,ES,falsificado,2,True,Alta Probabilidade de Falsificação
CH1921,C0130,1,outro,True,2024-09-03,Sul,RS,original,9,False,Baixa Probabilidade
CH1922,C0126,4,falha de reconhecimento,False,2024-08-09,Nordeste,CE,falsificado,2,True,Alta Probabilidade de Falsificação
CH1923,C0024,2,falha de reconhecimento,True,2024-08-21,Sudeste,MG,original,6,False,Baixa Probabilidade
CH1924,C0029,2,baixa qualidade de impressão,True,2024-12-11,Norte,PA,original,10,False,Baixa Probabilidade
CH1925,C0142,2,outro,True,2025-03-02,Centro-Oeste,MT,original,7,False,Baixa Probabilidade
CH1926,C0130,5,vazamento de tinta,False,2025-02-26,Sul,SC,falsificado,2,True,Alta Probabilidade de Falsificação
CH1927,C0049,2,falha de reconhecimento,True,2025-01-17,Nordeste,MA,original,10,True,Baixa Probabilidade
CH1928,C0146,1,baixa qualidade de impressão,True,2024-11-17,Sudeste,SP,original,10,False,Baixa Probabilidade
CH1929,C0165,4,danificou a impressora,False,2025-04-11,Nordeste,BA,falsificado,3,True,Alta Probabilidade de Falsificação
CH1930,C0030,2,baixa qualidade de impressão,True,2024-10-06,Centro-Oeste,GO,generico,6,False,Baixa Probabilidade
CH1931,C0088,1,falha de reconhecimento,True,2024-07-30,Centro-Oeste,MT,original,8,False,Baixa Probabilidade
CH1932,C0042,2,falha de reconhecimento,True,2025-04-06,Nordeste,CE,generico,7,False,Baixa Probabilidade
CH1933,C0056,3,vazamento de tinta,False,2025-06-07,Sudeste,MG,falsificado,1,True,Alta Probabilidade de Falsificação
CH1934,C0060,3,vazamento de tinta,False,2024-12-29,Nordeste,PE,falsificado,1,True,Alta Probabilidade de Falsificação
CH1935,C0062,2,falha de reconhecimento,True,2024-12-02,Centro-Oeste,DF,original,7,False,Baixa Probabilidade
CH1936,C0190,5,vazamento de tinta,False,2024-07-13,Nordeste,CE,falsificado,1,True,Alta Probabilidade de Falsificação
CH1937,C0010,4,vazamento de tinta,False,2024-12-10,Sudeste,ES,falsificado,0,True,Alta Probabilidade de Falsificação
CH1938,C0061,1,outro,True,2024-12-16,Centro-Oeste,MT,generico,3,False,Baixa Probabilidade
CH1939,C0084,1,falha de reconhecimento,True,2025-01-22,Centro-Oeste,MS,original,9,False,Baixa Probabilidade
CH1940,C0113,4,vazamento de tinta,False,2025-02-13,Sul,RS,falsificado,1,True,Alta Probabilidade de Falsificação
CH1941,C0064,1,outro,True,2025-05-17,Centro-Oeste,MT,generico,7,False,Baixa Probabilidade
CH1942,C0145,2,baixa qualidade de impressão,True,2024-09-24,Sul,RS,original,9,False,Baixa Probabilidade
CH1943,C0034,2,falha de reconhecimento,True,2024-10-14,Norte,AM,original,7,False,Baixa Probabilidade
CH1944,C0072,1,baixa qualidade de impressão,True,2025-01-01,Sul,PR,original,7,False,Baixa Probabilidade
CH1945,C0123,1,outro,True,2024-11-27,Sul,SC,generico,3,False,Baixa Probabilidade
CH1946,C0110,4,vazamento de tinta,False,2024-12-02,Sudeste,RJ,falsificado,0,True,Alta Probabilidade de Falsificação
CH1947,C0090,1,outro,True,2025-01-14,Centro-Oeste,MS,original,6,False,Baixa Probabilidade
CH1948,C0104,1,baixa qualidade de impressão,True,2025-05-24,Sul,RS,generico,5,False,Baixa Probabilidade
CH1949,C0047,2,baixa qualidade de impressão,True,2025-03-23,Centro-Oeste,MS,original,10,False,Baixa Probabilidade
CH1950,C0160,5,vazamento de tinta,False,2024-12-30,Nordeste,PE,falsificado,1,True,Alta Probabilidade de Falsificação
CH1951,C0122,3,vazamento de tinta,False,2025-01-29,Sul,PR,falsificado,1,True,Alta Probabilidade de Falsificação
CH1952,C0175,2,baixa qualidade de impressão,True,2024-09-04,Centro-Oeste,GO,generico,5,False,Baixa Probabilidade
CH1953,C0018,2,baixa qualidade de impressão,True,2024-09-08,Sul,SC,generico,4,False,Baixa Probabilidade
CH1954,C0191,2,baixa qualidade de impressão,True,2025-01-25,Nordeste,MA,original,8,False,Baixa Probabilidade
CH1955,C0009,1,baixa qualidade de impressão,True,2025-01-31,Sudeste,ES,original,9,False,Baixa Probabilidade
CH1956,C0004,2,baixa qualidade de impressão,True,2024-07-27,Norte,AC,generico,5,False,Baixa Probabilidade
